몇 개까지 구매되나요?	200개까지요
밀키티도 홍차 넣은 거 아닌가요?	맞아요. 홍차가 약간 들어가요
두 박스 포장해주세요.	두 박스해서 4만 원 결제 해드릴께요.
거기 성화루 맞죠?	맞습니다
현금 영수증 해주세요	번호 찍어주세요
언제 하실 건데요?	언제할지 몰라서 시간 맞추고 있어요
시식 좀 해볼게요?	해보세요
합쳐서 얼마에요?	총 3만 원이에요
예약자 분 성함이 어떻게 되실까요?	김철수님 5시에 예약 확인되셨습니다
저 양념장은 얼마에요?	이천 원이에요
카드로 결제해도 되나요?	카드 주세요
배달의 민족 보니까 쿠폰 있던데 그거는 어떻게 써요?	그건 어플 상에서 선결제 할 때 쓰실 수 있는 쿠폰이에요
새우 이것도 맛있나요?	맛있어요
김치찌개는 무슨 맛으로 드릴까요?	김치찌개도 순한 맛으로 주세요
거기 몇 시까지 영업하나요?	새벽 3시까지 영업합니다
따뜻한 물은 없어요?	저기 있어요
애플 시나몬이 신메뉴인가요?	저건 없어요
그럼 배달은 되나요?	배달은 안돼요
제육볶음, 세 명이 먹을 건데 보통 얼마나 필요한가요?	세 분이시면 한 근 정도 하시면 돼요
빵은 여기서 만든 거에요?	아뇨 콩빵만 매장에서 굽습니다
그럼 아이스 아메리카노 2잔 주세요	도장 10개 있으셔서 한 잔은 무료로 드리겠습니다
무인 주문기 어떻게 사용하는건가요?	주문하실 음식 고르신 다음에 카드 꽂으셔서 결제하시면 됩니다
이 빵이 치즈 든 건가요?	두 빵 모두 치즈가 들어 있어요
회사 직원들에게 답례떡 주문하려 하는데 가능한가요?	가능합니다
케이크도 함께 주문하고 싶은데요, 따로 주문 제작 가능한가요?	케이크 주문 가능하세요
아이스 녹차라테로 가능한가요?	가능하세요
여기 더치 커피도 직접 내려요?	더치 커피 저희가 직접 내립니다
사장님, 된장에 넣는 차돌박이 있어요?	차돌박이 있어요
주문 먼저 해도 될까요	가능합니다
고기 뼈 발라서 주시겠어요?	말씀 주시면 뼈 발라 드릴게요
그러면 영수증만 하나 주세요	저희가 지금 포스가 고장이 나가지고 영수증도 지금 안되는데요
이게 더치 커피 오백미리에요?	더치 커피 오백미리입니다
다 국산이죠?	거기 다 적혀 있어요
그건 소고기 어느 부위인가요?	소고기 등심이에요
감자탕 집에서 하는 거는 무슨 부위에요?	등뼈에요
우족은 얼마에요?	일단 보여드릴게요
제일 잘 나가는 케이크는 어떤 건가요?	케이크가 무난하게 다 잘 나가요
중국집 야끼우동하고 이거하고 똑같아요?	저희가 낙지 들어가고 해물 들어가고 약간 소스만 좀 다르고 불맛나고 매콤한거는 똑같아요
쪽파 까놓은 거 없어요?	우리는 없고, 저 앞집에 가보세요.
계추 하기 전에는 미리 전화를 해야 되나요?	예약하시고 오셔야 돼요
이거 한 박스에 얼만에요?	한 박스에 사만원이에요.
그러면 일구오오버거 단품 하나 포장해주세요	오천오백 원이요
포장해드릴까요?	포장해주세요
네 그냥 농도는 기본으로 해주세요	필요하시면 말씀해주세요
화장실은 어디 있어요?	화장실은 복도로 나가시면 오른쪽에 있어요
올해부터는 점포 안에서 1회용을 사용하실 수 없습니다	머그잔으로 주세요
네, 더 필요하신 것은 없으신가요?	한우 국거리도 반근만 주세요
얼마나 나와요?	손칼국수하고 미니 수육 나오는데 여덟 조각 정도 나와요
일반 커피하고 비엔나 커피랑 뭐가 달라요?	원두가 달라서 비엔나 커피가 조금 더 부드럽습니다
바비큐로 할 건데 두꺼운 삼겹살 있나요?	바비큐면 1cm 두께로 삼겹살 직접 잘라드릴게요
결제는 무엇으로 하실 건가요?	카드로 하겠습니다
안심 200g은 부족하지 않으세요?	안심 200g 괜찮을 거 같아요
포장이신가요?	홀에서 먹고 갈거예요
그러면 멸추하세요 맛있어요	고추장불고기도 매콤해요 표고버섯 다져서 불고기하고 고추장넣어 볶은거거든요
전부 국산이에요?	돼지는 국산이고 차돌박이는 미국산이에요
현금이 없는데 계좌이체도 되나요?	계좌이체도 가능해요
오늘은 애플파이를 사가야겠어요	애플파이, 좋은 선택이세요
현금으로 계산 가능한가요?	저희 매장에는 카드 결제만 가능합니다
배달은 되나요?	배달은 되는데 가격이 달라요
저 케이크는 얼마인가요?	35000원 입니다.
이 해오름배 한 박스에 얼마예요?	이거는 사만 팔천 원이에요
네 얼마나 필요하신가요?	두 시간 정도 걸릴 것 같습니다
사과 1개에 가격이 어떻게 되나요?	한 개씩은 안하고 사과 5개에 3000원 이에요.
영수증 좀 주세요	바로 드리겠습니다
영수증 주세요	잠시만 기다려주세요
땡초 고추 매운 거 드릴까요?	고추요? 조금만 주세요
인기있는 메뉴가 뭔가요?	양념소갈비가 잘 나가고 있습니다
이거 혹시 오늘 못 먹으면 냉장보관하면 며칠 정도 두면 돼요?	그건 말씀드릴 수가 없네요
깐풍육은 안주에요? 식사에요?	안주에요
아이스 아메리카도 디카페인 가능한가요?	가능합니다
카드결제세요?	현금으로 할게요
몇 시부터 몇 시까지 하세요?	아침 아홉시 나와서 저녁 아홉시에 들어가요
귤 한 박스에 얼마에요?	귤은 한 박스에 만 원이에요.
단무지 많이 주시고요	아쉽지 않게 넣어드릴게요
얼마나 드릴까요?	한 박스만 주세요
봉투 요새 돈 받지요?	봉툿값 받아요
배는 어디 거예요?	나주배입니다
양이 조금인 거에요? 아니면 다른 고기	고기는 조금 올라가요 샐러드 위주로 나와요
귤은 한 박스에 얼마에요?	귤 5킬로짜리 한 박스에 2만 원이에요.
그럼 아오리 사과 10개 주세요.	결제는 어떻게 할까요?
짜장면 짬뽕 울면 각각 하나씩이랑 탕수육 소자 주문할게요	알겠습니다
치즈돈가스는 뭐예요?	안에 치즈 들어있는 거요
사과는 얼마씩 해요?	이건 8개 만원이고요, 옆에 거는 5개 만원이에요.
딸기맛은 얼마죠?	4500원입니다
포장되나요?	됩니다
여기 김밥이 매워요?	김밥이 아니라 어묵이에요
탕수육 중자 얼마예요?	만오천원 입니다
얼마죠?	오천이백 원입니다
피클은 서비스로 주시나요?	2개 드려요
그럼 총 얼마인가요?	감사합니다
좀 더 작은 건 없어요?	거기 있는 5천 원짜리예요
몇분 드실 거예요?	열사람 먹기에는 충분하죠
시루떡은 얼마예요?	시루떡 가격은 만팔천 원이에요
따뜻한 녹차라떼 맞으세요?	3300원이에요
물티슈 있어요?	가져다드릴게요
그걸로 주세요	조금만 기다려 주세요
양념장은 뭐뭐 넣어요?	양념장은 골고루 다 섞어요
네 결제는 어떻게 하세요?	현금결제할게요
4인분 카레 하려면 어느 정도 양으로 해야 할까요?	4인분이면 고기 600g이면 될 거예요
여기 단무지 조금 더 주실 수 있어요?	계산은 5000원입니다
삼겹살 두 근 주세요	삼겹살 두 근, 금방 손질해서 드릴게요
포장하는데 얼마나 걸리나요?	10분정도 걸립니다
쿠폰 도장 찍어주시죠?	당연하죠, 찍어 드릴게요
이천 원이고, 드시고 가시는 거에요?	아메리카노 마시고 갈거에요
여기 앞에 카페 앞에 대 놓으셨어요?	거기 대 놓으시면 돼요
혹시 초 필요하신가요?	큰 걸로 6개만 주세요
아인슈페너 한 개랑 아메리카노 따뜻한거 하나 주세요	결제 도와드리겠습니다
바닐라 시럽 추가되나요?	가능합니다
커피가 들어간 거인가요?	로얄밀크티는 커피가 들어가지 않습니다
세트 메뉴가 잘 나가요 아니면 그냥 단품 돈가스가 제일 잘 나가요?	세트는 메밀 세트가 제일 잘나가고요 치즈 돈가스, 등심, 더블 이런 단품도 잘 나가요
얼만데요?	8000원요
여기 해동주차장 이용하면 되나 보네요?	저희 가게 이용하셨다고 하면 할인을 해드려요
이쪽도 다 쿠키 종류네요?	다 쿠키 종류예요
먹고 갈 테니 머그잔에 주세요	알겠습니다
홍콩 꽃빵이 뭐예요?	그냥 빵이에요
화장실은 어딨어요?	이쪽입니다.
핸드폰 뒷자리가 어떻게 되시나요?	넵 핸드폰 뒷자리로 적립 도와드렸습니다
시럽 조금만 넣어주세요	조금만 넣어드리겠습니다
떡은 다 직접 만들어요?	떡은 다 직접 만들어요
여기 몇 시에서 몇 시까지 하세요?	10시 20분 시작 저녁 8시 마감해요
카드계산 가능하죠?	괜찮아요
삼겹살 덩어리 반으로 잘라주실 수 있나요?	삼겹살 반으로 잘라드리겠습니다
제일 빨리 되는 메뉴가 뭔가요?	불고기버거 세트 입니다.
거기 둥지 짬뽕이죠?	여기 사천성인데요
그래요 혹시 온누리 상품권도 되나요?	안됩니다
시식할 수 있나요?	가능합니다
현금으로 하면 좀 깎아주나요?	현금으로 하시면 1000원 깎아드려요.
해피포인트 앱이나 할인 카드 있으세요?	전화번호로 적립 할게요
그럼 이거 스테이크 하면 시간은 얼마나 걸리나요? 이거 뉴욕 스테이크	시간은 5분에서 10분 정도는 보셔야 될 거예요
와이파이 되나요?	와이파이 암호는 가나다라입니다
네 혹시 쿠폰 있으신가요?	아뇨 만들어주세요
여기 컵 좀 바꿔줄 수 있어요? 뭐 좀 묻은 거 같애 가지고요	죄송합니다
다른 과일도 추천해주세요.	배도 맛있어요.
몇 시부터 몇 시까지 하시는 거예요?	10시에 열어서 개강하면 10시까지 해요 주말에는 9시 반까지 합니다
콜드브루 시원하게 한 잔 주세요	3900원입니다
그냥 아이스 아메리카노로 할게요	알겠습니다
튀김 4개에 일인분인데 뭐뭐드릴까요	오징어 두개 고구마 두개 주세요
샌드위치 데워서 드릴까요?	샌드위치 데워서 주세요
순살 말고 콤보세트로 30분 안에 배달받을 수 있을까요?	그럼 20분 정도 걸립니다
매운맛은 많이 매워요?	중간 맛 하시면 적당해요
고기 400g 썰어드릴까요?	오겹살은 칠레산이지만 품질은 좋아요
삼겹살, 한 시간쯤이면 녹지는 않겠죠?	혹시나 모르니까 제가 아이스 팩 하나 넣어드릴게요
이거 배달도 되죠?	배달은 배달의 민족을 어플을 통해서 본인확인이 다 되면 가능합니다
영수증 주세요	4000원 결제하겠습니다
한 개당 한 마리씩요 저희들 그니까 무는 필요 안 하거든요 그래서 혹시 무를 빼면 다른 콜라로 바꿔주실 수 있나 해서요	콜라로 못 바꿔드리죠
그러면 플레인 요거트 하나 주시고 프라페는 뭐예요?	프라페는 얼음을 간 음료입니다
네 따뜻하게 해주실 수 있나요?	따뜻하게 해드리겠습니다
사용 금액의 몇 퍼센트 적립돼요?	오 퍼센트 적립됩니다
4명이 왔는데, 서비스 주시나요?	저희는 10인 부터 서비스드려요
기본으로 잘 나가는 케이크는요?	기본으로 잘 나가는 게 키르시랑 에멘탈이 잘 나가요
썰어서 보관할 때는 어떻게 해야하나요?	냉장 냉동 모두 가능합니다
음료수는 종류가 어떻게 되죠?	탄산음료와 주류 가능하세요
네, 한 근에 구천팔백원이요. 구워 드시나요?	삼겹살 구워 먹으려고요
이 딸기 한 팩에 얼마예요?	딸기 한 팩에 칠천 원이에요
오늘은 무슨 반찬이 맛있나요?	진미채랑 오이무침이 아주 맛있어요
지금 가면 먹을 수 있나요?	열한 시에 오세요
네 화장실은 어디에요?	화장실은 복도로 나가시면 보여요
옆 가게에서 국수 안 먹으면 할인 안되죠?	식사하시고 오시면 할인해드립니다
맛있네요 한 통에 얼마죠?	수박은 한 통에 15,000원이에요.
튀김은 떡볶이 소스에 버무려드릴까요?	그냥 주세요
몇 시에서 몇 시까지 영업하세요?	저희 총 11시 반부터 새벽 2시까지 영업합니다
그리고 미지근한 물도 1잔만 부탁드려요	같이 준비해드리겠습니다
제가 시킨 메뉴에도 미니우동 나오나요?	나와요
네 현금으로 하시겠어요?	금방 준비해드리겠습니다
현금 영수증 해주세요	번호 찍어주세요
그럼 아이스 한 잔으로 테이크아웃 해주시겠어요?	알겠습니다 고객님
네 여기 아침 식사된다고 적혀 있던데 몇 시부터 하시는가요?	일곱 시부터 해요
혹시 지금 할인하는 거 있어요?	할인하는 건 없고요 불고기버거세트 하시면 5800원인데 100원 추가하시면 치즈스틱까지 같이 드리는 행사하고 있어요
결제는 어디서 하나요?	저쪽 계산대에서 하시면 되요.
가격표는 어디있어요?	된장찌개 6000원하고 밥하고 7000원이에요
그러면 반인분씩 할게요	그런 건 안돼요
거기 교촌치킨 맞죠?	맞으니 말씀해주세요
샷 추가 무료 제공은 언제까지 해요?	이번 주까지 진행됩니다
반찬 종류는 매일 바뀌나요?	매일 들어오는 신선한 재료로 메뉴를 정하고 있어요
그럼 초코 케이크랑 가장 잘 어울리는 음료는 어떤 건가요?	아메리카노나 얼그레이를 보통 같이 주문하세요
쟁반 짜장면하고 즉석 맛 짜장면하고 어떻게 틀려요?	맛 짜장은 돼지고기 들어가고요 쟁반짜장은 해물 들어가요
제가 다 못마셔서 컵에 좀 옮겨주실 수 있나요?	테이크아웃잔에 옮겨드릴게요
뜨겁게 해드릴까요?	추워서요
따뜻한 물 한 잔 주시겠어요?	저 쪽에 따뜻한 물 있어요
3분의 1만 먹게 나머지는 좀 싸주세요	11000원 결제 도와드릴게요
조리법은 어떻게 되세요?	에어프라이어기 이용해서 구이 해 먹을 거예요
곡물라떼 얼만데요?	곡물라떼는 기본 사이즈에 육천백 원이에요
자리에서 기다리면 되나요?	음료가 나오면 불러드리겠습니다
맛있는 크로켓은 없나요?	옆에 새로 나온 새우 크로켓도 맛있어요
기프티콘 있는데 쓸 수 있나요?	유효기간 내라면 사용 가능하세요
배달비용은 따로 안 받으시나요?	이만 원 이상 주문하시면 무료라서요
메뉴판 좀 주시겠어요?	여기요
여기 몇 시부터 문 여나요?	낮에도 문 열어요 열한 시부터요
카페라떼 하나 주세요	카페라떼 한 잔 4600원입니다
포인트 적립하시나요?	쿠폰 없으시면 핸드폰 번호 불러주셔도 됩니다
언제로 예약해드릴까요?	이번 주 토요일 오전 10시쯤이요
귤은 이거 한 종류인가요?	크기가 작은 귤과 큰 귤, 두 종류가 있어요.
그럼 1인분 홀에서 먹고 가는 건 되나요?	홀에서는 가능합니다
있어요. 더 큰 건 2만 원인데 그걸로 드릴까요?	감사합니다. 포장해 드릴테니 잠시만 기다려주세요.
드시고 가시겠어요?	먹고 갈게요
낙지는 생낙지에요?	아닙니다
온누리 상품권도 돼요?	온누리 돼요
테이크아웃도 되나요?	저희 포장돼요
여기서 제일 잘 나가는 건 뭐예요?	포크스테이크가 제일 잘나가요 바로 직화에 굽는 거라 맛있거든요
고추하나 있는 거는 매운 정도가 얼마나 매운 거예요?	요거 조금 맵습니다 양념치킨 정도입니다
맛봐도 되나요?	접시에 담긴 건 다 드셔봐도 돼요
밀감 얼마예요?	밀감 한 박스에 이만 오천 원이요
따뜻한 유자티 한 잔 더 뜨겁게 주세요, 카드 되나요?	카드 가능하세요
떡볶이 위에 만두 올려 드릴까요?	그냥 따로 주세요
간짜장은 없어요?	없습니다
등심도 파네요?	등심도 판매해요
반찬 3팩에 만원 맞나요?	아무거나 고르시면 돼요
사장님 찹쌀떡 이거 큰 거 얼마예요?	3천 원이요
3kg 어치 주세요.	이걸로 3kg 주세요.
일반 아메리카노랑 같은 거에요?	아메리카노와 달리 산미가 좀 높고 카페인에 민감하신 분들이 많이 드세요
초 필요하신가요?	초 22개 필요합니다
두 개 가격이 왜 달라요?	떡마다 들어가는 내용물이 달라서 파는 가격도 달라요
휴지 좀 가져가도 되는거죠?	휴지 가져가셔도 되시고 음료 나왔습니다
일단 얼음물 좀 주세요	얼음물 준비해드리겠습니다
오늘은 몇 시까지 해요?	여섯시까지 합니다
싼 고기로 주세요	돼지 뒷다릿살로 드릴게요
사이즈는요?	작은 걸로 주세요
일요일에는 안 여시죠?	일요일에도 열어요
그러면 조금 진하게 라떼 따뜻한 거 한 잔 주세요	라떼 한 잔 사천 오백 원입니다
네 혹시 배달 서비스도 있으신가요	배달은 여기 가까운 데만 가요
포장하면 국물은 따로 없죠?	안 나와요
현금 2만이에요.	거스름돈 6000원 드릴게요.
예약 가능한가요?	가능합니다
국물은 뭘로 내세요?	다시다 국물로요
방 사이즈가 어떻게 되나요?	보세요
물티슈 좀 부탁드립니다	가져다드리겠습니다
맛이 괜찮아요?	맛있대요
페이코 결제 가능한가요?	페이코 결제 가능하세요
카레용 고기를 사려고 하는데 무슨 부위를 사야 할까요?	카레용은 등심이나 안심 사면 되세요
지금 불고기버거는 10분 정도 기다리셔야 하는데 괜찮으세요	기다릴게요
선물하실 건가요?	집에서 먹으려고요.
바나나는 없어요?	우리는 바나나는 팔지 않아요
요리도 다 돼요?	요리는 깐풍육하고 깐풍새우 칠리새우 이거 밖에 없습니다
반찬 3개 사면 할인이 되나요?	3개 사면 천원 깎아드려요
카드로 결제가 가능한가요?	카드로 결제해 드릴께요.
팥빵 2개씩 봉투에 담아주실 수 있나요?	2개씩 포장해서 드릴게요
여기 단체 회식도 할 수 있어요?	저희가 한 번에 받을 수 있는 인원이 열두 명까지예요
혹시 포장도 가능한가요?	포장해드리겠습니다
루이보스 크림티는 달아요?	고객님의 성향에 따라 다르겠지만, 크림이 들어가서 달 수도 있습니다
계산 여기서 하나요?	계산은 나가실 때 한 번에 해주세요
배달 앱으로 하면 할인되고 그런 거 있어요?	없어요 똑같아요
삼성페이나 카카오페이 이런 것도 돼요?	카카오페이는 안돼요 삼성페이랑 엘지페이는 됩니다
이 근처에 파인애플 팔 만한 다른 가게는 없어요?	여기가 제일 크고 종류도 많아서, 여기 없으면 다른 가게에도 없어요.
카드 계산되죠?	팔천 원입니다
계란말이에 독특한 맛이 나는데 그게 일본식이에요?	계란말이는 저희가 하는 게 아니고 들어오는 제품인데 제가 먹기에 좀 달긴 하더라구요
그리고 차가운 것으로 주세요	손님 저희 카페는 아이스 에스프레소를 하지 않습니다
물은 셀프죠?	저쪽에 밥이 부족하면 밥도 있거든요
신데렐라 커피는 뭐예요?	원두를 선택하시는 커피예요
포장을 많이 해가는 편이에요?	드시고 가시는 분들보다는 포장을 해가시는 분들이 많죠
제주도산 맞아요?	귤은 제주도산 말고는 없어요.
사골 좀 살 수 있나요?	사골 있어요
식빵은 어떻게 보관하면 되죠?	냉동실에서 보관하면 맛있게 드실 수 있습니다.
저희 주문하께요	잠깐만요
가격은 얼마 얼마 있어요?	튀김은 17000원이고요 찜닭은 20000원입니다
짬뽕은 해산물 어떤 게 들어가요?	일반 짬뽕은 뭐 기본 오징어하고 들어가죠 해산물 좀 많이 들어간 건 해물짬뽕하셔야 되고요
네 포인트 적립하시나요	기프티콘으로 결제할게요
그럼 1인분 주문 가능한게 어떤건가요?	된장찌개 김치찌개는 가능합니다
이 제과점은 멤버십 하는 거 뭐 뭐 있어요?	이 제과점은 해피포인트 적립, 통신사 할인이 가능하세요
왕사탕 큰 거 팔던데, 이 제과점은 왕사탕 있어요?	왕사탕은 하나 남아 있어요
백설기 가격은 저렴하다. 그죠? 백설기는 전부 멥쌀이죠, 찹쌀은 안들어가죠?	백설기는 멥쌀로 만들어요
더 필요하신 건 없으신가요?	목살도 반근 드릴게요
육수가 가락국수 국물 같은 거예요?	쌀국수 육수에요
텀블러 할인 있나요?	그런건 없어요 가져오는 사람이 없어요
초등학교에 간식으로 넣을라카는데 어떤거 잘 나가예?	뿌링클이 제일 많이 나가요
홍두깨살 얼마나 드릴까요?	소고기 장조림을 한 번도 안 만들어봐서 모르겠네요
지금 예약하고 5시간 이후에 찾으러 와도 될까요?	예약하고 찾으러 오는 거는 가능하세요
사이즈 업 아이스 아메리카노에 샷 추가 맞으시죠?	맞습니다
혹시 남으면 포장?	해드릴게요
혹시 한 조각 시식해봐도 될까요?	한 번 먹어 보세요
이 한 무더기에 얼마인가요?	원래 만 원인데 마감시간이라 9천 원에 드릴께요.
다음에는 설도 부위로 이유식 해도 괜찮겠죠?	가격도 그게 더 저렴하니 설도로 나중에 이유식 해 보세요
평일날에 몇 시에 문 열어요?	평일은 오전 10시에 오픈합니다
소고기는 얼마나 냉장할 수 있어요?	소는 진공포장을 해서 두 달까지 보관이 가능해요
네 드시고 가시나요?	포장해주세요
계산 좀 해주세요	잠시만요
채소도 같이 먹어야 하죠?	채소랑 같이 먹으면 좋아요
네  드시고 가시겠어요?	포장이요
한 번 끓여서 먹고 그 뼈를 다시 또 끓여도 돼요?	세 번까지는 괜찮아요
생태가 아니고 동태인 거죠?	동태입니다
케첩도 하나 더 주시겠어요?	여기 있습니다
거기 킹왕짱 치킨 노형점 맞나요?	맞습니다.
포장도 되나요?	가능합니다
케이크는 한 종류밖에 없는 거예요?	이 케이크는 손님들이 많이 찾아요
배추김치 한 포기 얼마에요?	6천원 이에요
돼지고기 국산 써요? 수입고기?	미국산이에요
생일날 메뉴 한가지 무료 적혀있던데 저건 뭐예요?	멤버십 회원가입하시면 해드리는 생일 이벤트에요
왜요?	양념치킨용 양념이 다 떨어져서요
레몬 민트티는 뭐예요?	레몬 민트는 스무디 음료입니다
원래 주문하는 거예요?	주문도 하시고 이 안에도 있어요
떡이 나오려면 얼마나 기다려야 하나요?	떡 나오는데 1시간 걸리세요
양을 덜어 드릴테니, 정확한 용도를 이야기해주실래요?	저도 뭘 해야할지 몰라서 고민하고 있는 중이라서
네 김밥 약간 매콤한게 뭐가 있어요?	매운 김밥 있어요
여기가 생긴지 얼마나 됐어요?	많이 됐네요
네 콜라는 어떤 사이즈로 할까요	1리터짜리로 하겠습니다
마카롱 같은 건 구입안해봤는데, 마카롱 가격이 얼마정도 해요?	마카롱 포장해서 2500원이에요. 마카롱 하나 드릴까요?
간장게장 있나요?	간장 게장 있어요
혹시 세트메뉴도 있을까요?	가능합니다
이정도 먹으려면 전자레인지에 몇 분이나 돌려야해요?	전자레인지 오징어는 따로 돌리셔야 해요 오징어랑 같이 넣으면 폭발해서요
미리 계산하면서 현금영수증 만들게요	여기 번호 찍어주세요
샷 추가 시 추가요금 있나요?	샷 추가 시 추가요금 있습니다
따뜻한 물 좀 부탁드려도 될까요?	드릴게요
명절에는 휴무 없어요?	설 당일만 휴무입니다
4명인데요	자리로 안내해 드리겠습니다
결제는 삼성페이, 카카오페이 이런 것도 다 돼요?	삼성페이, 카카오페이 전부 가능합니다
치즈 빵은 젊은 애들이 좋아하죠?	학생들이 치즈 빵을 좋아해요
혹시 커팅칼 있어요?	안에 있어요
나물 여기 있어예?	거기 취나물도 있어요.
사장님, 삼겹살 한 근에 얼마에요?	삼겹살 한 근에 만 원입니다
영수증도 주세요	영수증 드리겠습니다
회원 카드 하나 만들어 주세요	성함이랑 전화번호 적어 주세요
치즈케이크는 어떤 종류가 있나요?	뉴욕 치즈케이크랑 블루베리 치즈케이크가 있습니다
주먹밥도 하나 추가해 주세요	알겠습니다
일행이 있는데 2개 가져가도 되나요?	가져가셔도 됩니다
껍질은 일반쓰레기죠?	당연하죠
음료에 이물질이 들어가 있어요	다시 만들어드릴게요
이 마카롱은 지금 안에 크림은 안 들어간거죠?	크림 안 들어간거 좋아하시는 분들은 그냥 딱딱한 거 이거 드시거나 우유에 태워 드세요.
덜 단 거는요?	일반 라떼가 달지 않습니다
휴대폰 충전도 할 수 있나 봐요?	근데 갤럭시 신형은 안돼요
고기 재울 때 파인애플 꼭 넣어야 하나요?	안 넣어도 돼요. 잘못 넣으면 고기가 부스러져요.
양이 어떻게 되요? 많아요?	양이 얼마나 되는지 이리 오셔서 직접 보세요.
네 그럼 짜장면 두개하고 탕수육 소짜리 주문할게요	금방 갖다드릴게요
매운 거는 고추장 빨간색 들어간 거. 그거는 더 비싸요?	양념이 비싸요
이 제과점 문은 몇 시에 닫아요?	이 제과점은 보통 9시에 마감해요
햄에그치아버터랑 크로크마담은 재료가 뭐예요?	햄에그치아버터는 햄, 계란 그리고 치즈가 들어가고 크로크마담은 햄이랑 치즈만 들어가요
쿠키 선물용이 어디 있나요?	쿠키 선물용은 여기 있어요
배도 다섯 개에 만 원이에요?	배는 다섯 개에 만 원이에요
혹시 샤인 머스캣이 있나요?	샤인 머스켓은 저희가 판매하고 있지 않아요.
스테이크 굽기는 어떻게 해드릴까요?	미디엄 웰던으로 주세요
노말한 아이스크림이 뭐에요?	바닐라 아이스크림입니다
컵밥 어떤 거 괜찮아요?	매콤제육 제일 많이 나가요
스팀밀크는 어떤 거예요?	스팀밀크는 우유를 스팀으로 데워서 드리는 겁니다
폭죽도 드릴까요?	폭죽은 괜찮습니다
마카롱은 종류가 몇 개인가요?	5종류에요
메뉴는?	런치 주문하시면 수프하고 에이드 한잔 같이 나와요
사장님 이 배는 어떻게 팔아요?	이 배는 9개씩이고, 이 배는 11개씩, 이 배는 12개씩이에요
콜라 리필 되나요?	가능합니다.
내일 예약 가능한가요?	예약 되셨습니다.
제주도 거죠?	다 제주도 거예요.
쿠키프라페에 휘핑크림 올려드릴까요?	휘핑 올려주세요
잘라드릴까요?	잘라주세요
이 멸치는 매워요?	한 번 드셔보세요
포장은 어떻게 하나요	알겠습니다
양지고기 얼마나 필요하신가요?	양지고기 한 근 주시면 될 거 같네요
케이크 종류는 이 종류가 다예요?	지금 있는 케이크는 이 종류가 다예요
영업은 몇 시부터 하시는데예?	11시부터 저녁 10시까지 해요
여기 녹차 크림은 뭐에요? 크림이 녹차인 거에요? 아니면 안에 크림이 녹차 가루가 들어간 거에요?	아니에요. 안에는 크림치즈 들어가 있고 밖에 반죽에 녹차파우더가 들어가요.
많이 매워요?	많이 맵지는 않아요
얼마인가요?	5만원 입니다
탕수육은 얼마에요?	큰거는 하나에 오천원이요
문 닫는 시간은 보통 몇 시에요?	아홉 시에 닫는데 마지막 주문은 여덟시 반까지는 해주셔야 돼요
네 더 필요하신 건 없으세요?	감사합니다
그럼 불고기 피자는 기본으로 불고기 들어갈 거고 또 어떤 토핑이 올라가죠?	피망이랑 옥수수랑 스모크햄 같은 게 올라가요
돼지 두루치기 용으로 두 근만 주세요	최대한 지방은 제거하고 앞다릿살 두 근 드릴게요
이게 아메리카노 무료 쿠폰인데 다른 음료로 변경되나요?	금액을 추가하시면 다른 음료로 변경 가능합니다
어떤 게 잘 나가요?	정식 잘 나가요
깐풍육은 닭고기로 하나요?	돼지고기입니다
그란데로 부탁드려요	진동벨 가져가셔서 준비 다 되면 울려드리겠습니다
아메리카노 한 잔이요	아메리카노 한 잔이요
거기 왕갈비 패밀리 세트 4인분 가격이 얼마죠?	6만원입니다
드시고 가시는 거세요?	포장해주세요
메뉴 나와있는 스티커 하나만 주세요	여기 전단지요
양념게장 말고 밥에 어울리는 반찬 추천해 주실수 있나요?	깻잎 장아찌 맛있습니다.
이제 또 마카롱나올라면 몇분정도 남았나요?	10분정도 남았습니다.
왕돈가스 크기는 어느 정도 돼요?	1인분 양이에요
찰떡은 얼마에요?	찰떡으로 담아 드릴게요
아메리카노 따뜻하게 드릴까요?	따뜻한거 주세요
영수증 하나 주세요	영수증 뽑아드릴게요
혹시 지금 할인하는 버거 있어요?	치킨버거랑 새우버거 4천 원이요
우삼겹덮밥하고 모둠초밥 주세요	모둠 하나 우삼겹 하나요
문은 몇 시부터 몇 시까지 열어 놔요?	아침 아홉 시부터 저녁 아홉 시 반이요
카푸치노도 되나요?	카푸치노도 됩니다
점심때는 몇 시부터 하시는데요?	오전 9시 오픈이고 4시부터 5시까지 브레이크타임이니까 3시 반 전에 오셔야 해요
햄버거 종류 어떤 게 잘 나가요? 제가 잘 안 먹어 봐가지고	누가 드세요? 보통은 불고기버거하고 새우버거하고 핫프레스 버거 이렇게 세 개가 제일 잘나가요
네 그러면 요거 써주세요	4000원 차감할게요
주문되나요?	가능합니다
이 떡 안에 뭐 들었습니까	앙금이요.
아메리카노 주문 가능한가요?	주문 가능합니다
미니 찹쌀 도넛 안에 뭐 들어 있어요?	미니 찹쌀 도넛에는 아무 것도 안 들어 있어요
50세트 부탁드릴게요	.
주차장은 앞에 있나요?	주차장은 뒤에도 있습니다
생일 케이크 보여주세요	케이크는 여기 모여있습니다
아메리카노 하나 따뜻한 걸로 주세요	삼천팔백 원입니다
네 어떻게 챙겨드릴까요?	사이다 큰거 두개 추가해주세요
